"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH_SAV_1",2017-06-05,"15:40","MICROZOOPLANKTON","Rotifers",171,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","MICROZOOPLANKTON","Barnacles",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","MICROZOOPLANKTON","Copepod nauplii",133,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","MICROZOOPLANKTON","Ostracods",3,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Acanthocyclops vernalis adult",7,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Cyclopoid adult",3,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Cyclopoid copepodid",162,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Diacyclops thomasi",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Ectocyclops phaleratus",1,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Eucyclops agilis",6,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Limnoithona copepodid",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Limnoithona sinensis",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Limnoithona spp.",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Limnoithona tetraspina",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Mesocyclops edax",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Microcyclops rubellus",16,1,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Monospilus sp.",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Oithona copepodid",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Oithona davisae",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Oithona similis",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Oithona spp.",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Paracyclops chiltoni",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CYCLOPOIDS","Paracyclops sp.",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CALANOIDS","Acartia copepodid",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CALANOIDS","Acartia spp.",0,0,85,0.1,85,0.8
"LH_SAV_1",2017-06-05,"15:40","CALANOIDS","Acartiella copepodid",0,0,85,0.1,85,0.8
