sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_SAV_2,2018-05-07,10:20,MICROZOOPLANKTON & NAUPLII,Rotifers,23.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,409.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,MICROZOOPLANKTON & NAUPLII,Ostracods,13.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CYCLOPOIDS,Acanthocyclops vernalis adult,4.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CYCLOPOIDS,Cyclopoid copepodid,178.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CYCLOPOIDS,Eucyclops,2.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CYCLOPOIDS,Microcyclops rubellus,31.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CALANOIDS,Acartiella sinensis,1.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CALANOIDS,Calanoid copepodid,11.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CALANOIDS,Eurytemora affinis adult,6.0,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Bosmina,3,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Camptocercus,3,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Chydorus,10,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Eurycercus,3,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Picripleuroxus,5,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,CLADOCERA,Simocephalus,1,1.0,60,0.3,60.0,0.3
DI_SAV_2,2018-05-07,10:20,HARPACTICOIDS,Harpacticoids,29,1.0,60,0.3,60.0,0.3
