sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_2,2018-07-09,17:55,MICROZOOPLANKTON & NAUPLII,Rotifers,101,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,198,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,MICROZOOPLANKTON & NAUPLII,Ostracods,5,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CYCLOPOIDS,Cyclopoid copepodid,31,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CYCLOPOIDS,Eucyclops pectinifer,1,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CYCLOPOIDS,Microcyclops rubellus,3,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CALANOIDS,Calanoid copepodid,17,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CALANOIDS,Pseudodiaptomus forbesi adult,7,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CLADOCERA,Bosmina,4,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CLADOCERA,Ceriodaphnia,13,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CLADOCERA,Chydorus,3,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CLADOCERA,Diaphanosoma,2,1.0,92,2,92.0,2
FC_SAV_2,2018-07-09,17:55,CLADOCERA,Sida,1,1.0,92,2,92.0,2
