sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_2,2018-09-18,17:20,MICROZOOPLANKTON & NAUPLII,Rotifers,11,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,384,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CYCLOPOIDS,Cyclopoid copepodid,95,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CYCLOPOIDS,Limnoithona tetraspina,29,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CYCLOPOIDS,Microcyclops rubellus,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CALANOIDS,Acartiella sinensis,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CALANOIDS,Calanoid copepodid,68,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CALANOIDS,Pseudodiaptomus forbesi adult,7,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Alona,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Alonella,2,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Bosmina,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Camptocercus,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Ceriodaphnia,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Chydorus,3,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Daphnia,4,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Disparalona,1,1.0,54,2.6,54.0,1
FC_SAV_2,2018-09-18,17:20,CLADOCERA,Picripleuroxus,1,1.0,54,2.6,54.0,1
