sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_SAV_1,2018-04-10,13:12,MICROZOOPLANKTON & NAUPLII,Rotifers,93.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,285.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,MICROZOOPLANKTON & NAUPLII,Ostracods,13.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CYCLOPOIDS,Acanthocyclops vernalis adult,2.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CYCLOPOIDS,Cyclopoid copepodid,18.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CYCLOPOIDS,Eucyclops pectinifer,3.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CALANOIDS,Calanoid copepodid,90.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CALANOIDS,Eurytemora affinis adult,6.0,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Alona,6,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Bosmina,2,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Camptocercus,4,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Chydorus,57,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Daphnia,1,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Disparalona,1,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Graptoleberis,16,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Picripleuroxus,9,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,CLADOCERA,Pleuroxus,1,1.0,39,0.6,39.0,0.5
FI_SAV_1,2018-04-10,13:12,HARPACTICOIDS,Harpacticoids,5,1.0,39,0.6,39.0,0.5
