sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_2,2018-10-16,14:30,MICROZOOPLANKTON & NAUPLII,Rotifers,3.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,337.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CYCLOPOIDS,Acanthocyclops vernalis adult,1.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CYCLOPOIDS,Cyclopoid copepodid,27.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CYCLOPOIDS,Limnoithona tetraspina,13.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CALANOIDS,Calanoid copepodid,164.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CALANOIDS,Pseudodiaptomus forbesi adult,6.0,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Bosmina,6,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Ceriodaphnia,6,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Chydorus,4,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Diaphanosoma,2,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Graptoleberis,2,1.0,33,18,33.0,3
LH_WAT_2,2018-10-16,14:30,CLADOCERA,Simocephalus,1,1.0,33,18,33.0,3
