sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
USGS_5,2018-06-06,13:21,MICROZOOPLANKTON & NAUPLII,Rotifers,26.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,272.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,MICROZOOPLANKTON & NAUPLII,Ostracods,4.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CYCLOPOIDS,Cyclopoid copepodid,13.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CYCLOPOIDS,Microcyclops rubellus,1.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CALANOIDS,Calanoid copepodid,219.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CALANOIDS,Pseudodiaptomus forbesi adult,3.0,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CLADOCERA,Bosmina,5,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CLADOCERA,Ceriodaphnia,4,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CLADOCERA,Chydorus,1,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CLADOCERA,Diaphanosoma,1,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,CLADOCERA,Disparalona,1,1.0,33,1,33.0,0.3
USGS_5,2018-06-06,13:21,HARPACTICOIDS,Harpacticoids,1,1.0,33,1,33.0,0.3
