sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_1,2018-09-17,15:55,MICROZOOPLANKTON & NAUPLII,Rotifers,179,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,161,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,MICROZOOPLANKTON & NAUPLII,Ostracods,29,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CYCLOPOIDS,Acanthocyclops vernalis adult,2,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CYCLOPOIDS,Cyclopoid copepodid,100,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CYCLOPOIDS,Eucyclops pectinifer,2,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CYCLOPOIDS,Limnoithona tetraspina,3,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CYCLOPOIDS,Microcyclops rubellus,22,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CALANOIDS,Calanoid copepodid,16,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CALANOIDS,Pseudodiaptomus forbesi adult,4,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Alona,1,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Bosmina,2,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Camptocercus,14,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Chydorus,19,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Eurycercus,4,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Monospilus,2,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Pleuroxus,1,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,CLADOCERA,Simocephalus,6,1.0,47,0.9,47.0,0.3
LH_WAT_1,2018-09-17,15:55,HARPACTICOIDS,Harpacticoids,10,1.0,47,0.9,47.0,0.3
