sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_SAV_1,2018-05-07,09:00,MICROZOOPLANKTON & NAUPLII,Rotifers,6,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,307,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,MICROZOOPLANKTON & NAUPLII,Ostracods,15,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CYCLOPOIDS,Acanthocyclops vernalis adult,5,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CYCLOPOIDS,Cyclopoid copepodid,139,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CYCLOPOIDS,Eucyclops pectinifer,5,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CYCLOPOIDS,Macrocyclops albidus,1,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CYCLOPOIDS,Microcyclops rubellus,12,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CALANOIDS,Calanoid copepodid,3,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CALANOIDS,Eurytemora affinis adult,2,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CALANOIDS,Pseudodiaptomus forbesi adult,2,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CLADOCERA,Chydorus,16,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CLADOCERA,Eurycercus,6,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CLADOCERA,Graptoleberis,29,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CLADOCERA,Moina,3,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,CLADOCERA,Picripleuroxus,6,1.0,68,0.4,68.0,0.4
DI_SAV_1,2018-05-07,09:00,HARPACTICOIDS,Harpacticoids,14,1.0,68,0.4,68.0,0.4
