sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_WAT_2,2018-08-08,16:04,MICROZOOPLANKTON & NAUPLII,Rotifers,23.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,413.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CYCLOPOIDS,Cyclopoid copepodid,49.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CYCLOPOIDS,Eucyclops,1.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CYCLOPOIDS,Limnoithona tetraspina,8.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CYCLOPOIDS,Macrocyclops albidus,1.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CYCLOPOIDS,Microcyclops rubellus,2.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CALANOIDS,Calanoid copepodid,87.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CALANOIDS,Pseudodiaptomus forbesi adult,2.0,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Alona,3,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Alonella,2,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Bosmina,28,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Camptocercus,6,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Ceriodaphnia,1,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Chydorus,7,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Diaphanosoma,3,1.0,48,16,48.0,1
FC_WAT_2,2018-08-08,16:04,CLADOCERA,Sida,3,1.0,48,16,48.0,1
