sample,date,time,category,taxon,count,subsamples,v1_ml,sub1_ml,v2_ml,sub2_ml
FI-SAV-2,2/8/2018,14:20,MICROZOOPLANKTON,Rotifers,12,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,MICROZOOPLANKTON,Barnacles,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,MICROZOOPLANKTON,Copepod nauplii,319,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,MICROZOOPLANKTON,Ostracods,2,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Acanthocyclops vernalis copepodid,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Cyclopoid adult,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Cyclopoid copepodid,12,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Diacyclops thomasi,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Ectocyclops phaleratus,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Eucyclops pectinifer,2,1,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Limnoithona copepodid,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Limnoithona sinensis,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Limnoithona spp.,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Limnoithona tetraspina,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Macrocyclops albidus,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Mesocyclops edax,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Microcyclops rubellus,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Monospilus,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Oithona copepodid,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Oithona davisae,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Oithona similis,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Oithona spp.,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CYCLOPOIDS,Paracyclops sp.,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CALANOIDS,Acartia copepodid,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CALANOIDS,Acartia spp.,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CALANOIDS,Acartiella copepodid,0,0,35,35.0,35,6.0
FI-SAV-2,2/8/2018,14:20,CALANOIDS,Acartiella sinensis,0,0,35,35.0,35,6.0
