sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
USGS_8,2018-05-08,16:00,MICROZOOPLANKTON & NAUPLII,Rotifers,6.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,306.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,MICROZOOPLANKTON & NAUPLII,Ostracods,5.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CYCLOPOIDS,Cyclopoid copepodid,24.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CALANOIDS,Calanoid copepodid,135.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CALANOIDS,Eurytemora affinis adult,7.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CALANOIDS,Sinocalanus doerrii adult,4.0,1.0,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Anchistropus,3,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Bosmina,1,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Ceriodaphnia,3,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Chydorus,21,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Graptoleberis,2,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Macrothrix,1,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Picripleuroxus,1,,25,3.4,25.0,0.8
USGS_8,2018-05-08,16:00,CLADOCERA,Pleuroxus,1,,25,3.4,25.0,0.8
