sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_WAT_1,2018-06-05,11:30,MICROZOOPLANKTON & NAUPLII,Rotifers,16.0,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,343.0,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CYCLOPOIDS,Cyclopoid copepodid,8.0,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CALANOIDS,Calanoid copepodid,91.0,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CALANOIDS,Pseudodiaptomus forbesi adult,6.0,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CLADOCERA,Alonella,3,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CLADOCERA,Bosmina,5,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CLADOCERA,Ceriodaphnia,2,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CLADOCERA,Diaphanosoma,1,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,CLADOCERA,Sida,1,1.0,38,2,38.0,1
FC_WAT_1,2018-06-05,11:30,HARPACTICOIDS,Harpacticoids,135,1.0,38,2,38.0,1
