sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_1,2018-12-18,13:30,MICROZOOPLANKTON & NAUPLII,Rotifers,32,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,307,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,MICROZOOPLANKTON & NAUPLII,Ostracods,4,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CYCLOPOIDS,Cyclopoid copepodid,83,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CYCLOPOIDS,Eucyclops pectinifer,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CYCLOPOIDS,Limnoithona tetraspina,6,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CYCLOPOIDS,Macrocyclops albidus,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CALANOIDS,Calanoid copepodid,10,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CALANOIDS,Eurytemora affinis adult,13,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CALANOIDS,Pseudodiaptomus forbesi adult,5,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CLADOCERA,Alonella,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CLADOCERA,Bosmina,3,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CLADOCERA,Chydorus,9,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CLADOCERA,Daphnia,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,CLADOCERA,Monospilus,1,1.0,31,2.6,31.0,2.6
FC_SAV_1,2018-12-18,13:30,HARPACTICOIDS,Harpacticoids,6,1.0,31,2.6,31.0,2.6
