sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_1,2018-05-07,11:45,MICROZOOPLANKTON & NAUPLII,Rotifers,21.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,331.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,MICROZOOPLANKTON & NAUPLII,Ostracods,8.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CYCLOPOIDS,Acanthocyclops vernalis adult,8.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CYCLOPOIDS,Cyclopoid copepodid,86.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CYCLOPOIDS,Eucyclops,7.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CYCLOPOIDS,Microcyclops rubellus,4.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CALANOIDS,Calanoid copepodid,69.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CALANOIDS,Eurytemora affinis adult,24.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CALANOIDS,Eurytemora affinis copepodid,1.0,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Alona,9,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Alonella,23,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Camptocercus,3,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Ceriodaphnia,2,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Chydorus,7,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Eurycercus,7,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Graptoleberis,6,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Pleuroxus,14,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Sida,4,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,CLADOCERA,Simocephalus,6,1.0,35,0.4,35.0,0.3
FC_SAV_1,2018-05-07,11:45,HARPACTICOIDS,Harpacticoids,1,1.0,35,0.4,35.0,0.3
