"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-SAV-1",2017-07-31,"08:50","MICROZOOPLANKTON","Rotifers",44,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MICROZOOPLANKTON","Barnacles",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MICROZOOPLANKTON","Copepod nauplii",268,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MICROZOOPLANKTON","Ostracods",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Cyclopoid adult",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Cyclopoid copepodid",57,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Diacyclops thomasi",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Ectocyclops phaleratus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Eucyclops elegans",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Limnoithona copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Limnoithona sinensis",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Limnoithona spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Limnoithona tetraspina",4,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Macrocyclops albidus",1,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Mesocyclops edax",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Microcyclops rubellus",2,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Monospilus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Oithona copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Oithona davisae",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Oithona similis",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Oithona spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CYCLOPOIDS","Paracyclops chiltoni",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Acartia copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Acartia spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Acartiella copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Acartiella sinensis",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Calanoid copepodid",48,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Diaptomus copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Diaptomus spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Eurytemora affinis adult",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Eurytemora affinis copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Osphranticum copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Osphranticum labronectum",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Pseudodiaptomus forbesi adult",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Sinocalanus doerrii adult",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Sinocalanus doerrii copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Skistodiaptomus pallidus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Tortanus copepodid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CALANOIDS","Tortanus spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Alona",1,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Alonella",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Bosmina",86,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Camptocercus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Ceriodaphnia",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Chydorus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Daphnia",1,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Diaphanosoma",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Disparalona",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Eurycercus",5,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Graptoleberis",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Ilyocryptus",2,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Kurzia",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Leydigia",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Macrothrix",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Moina",1,1,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Monospilus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Picripleuroxus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Pleuroxus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Scaphloberis",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Sida",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","CLADOCERA","Simocephalus",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","HARPACTICOIDS","HARPACTICOIDS",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Americorophium",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Annelid",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Baby Clam",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Baby snail",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Clam",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Corophium spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Cumacean",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Fish",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Fish eggs",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Gammarus spp.",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Insect larvae",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Isopod",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Larval Fish",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Mysids",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Shrimp",0,0,75,37,75,3.5
"DI-SAV-1",2017-07-31,"08:50","MACROZOOPLANKTON","Snail",0,0,75,37,75,3.5
