sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_SAV_2,2018-06-06,11:18,MICROZOOPLANKTON & NAUPLII,Rotifers,74.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,238.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CYCLOPOIDS,Cyclopoid copepodid,3.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CALANOIDS,Calanoid copepodid,131.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CALANOIDS,Pseudodiaptomus forbesi adult,66.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CALANOIDS,Sinocalanus doerrii adult,3.0,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CLADOCERA,Alona,1,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CLADOCERA,Bosmina,6,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CLADOCERA,Camptocercus,1,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,CLADOCERA,Ceriodaphnia,1,1.0,42,2.1,42.0,0.5
LH_SAV_2,2018-06-06,11:18,HARPACTICOIDS,Harpacticoids,4,1.0,42,2.1,42.0,0.5
