sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_2,2018-05-08,13:40,MICROZOOPLANKTON & NAUPLII,Rotifers,11.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,286.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,MICROZOOPLANKTON & NAUPLII,Ostracods,6.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CYCLOPOIDS,Cyclopoid copepodid,20.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CYCLOPOIDS,Eucyclops spp.,2.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CALANOIDS,Calanoid copepodid,128.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CALANOIDS,Pseudodiaptomus forbesi adult,1.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CALANOIDS,Sinocalanus doerrii adult,13.0,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Alona,1,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Alonella,9,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Bosmina,24,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Camptocercus,3,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Chydorus,2,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Graptoleberis,1,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Pleuroxus,1,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,CLADOCERA,Simocephalus,1,1.0,44,18,44.0,12
LH_WAT_2,2018-05-08,13:40,HARPACTICOIDS,Harpacticoids,5,1.0,44,18,44.0,12
