sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_WAT_2,2018-10-16,13:10,MICROZOOPLANKTON & NAUPLII,Rotifers,32,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,310,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,MICROZOOPLANKTON & NAUPLII,Ostracods,2,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CYCLOPOIDS,Cyclopoid copepodid,59,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CYCLOPOIDS,Limnoithona tetraspina,5,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CYCLOPOIDS,Microcyclops rubellus,8,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CALANOIDS,Calanoid copepodid,48,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Alonella,3,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Bosmina,2,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Ceriodaphnia,29,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Chydorus,25,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Diaphanosoma,18,1.0,36,13,36.0,4
FI_WAT_2,2018-10-16,13:10,CLADOCERA,Simocephalus,3,1.0,36,13,36.0,4
