sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_SAV_2,2018-12-18,12:45,MICROZOOPLANKTON & NAUPLII,Rotifers,16.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,284.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CYCLOPOIDS,Cyclopoid copepodid,28.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CYCLOPOIDS,Eucyclops,3.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CYCLOPOIDS,Limnoithona tetraspina,145.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CYCLOPOIDS,Microcyclops rubellus,3.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CALANOIDS,Arctodiaptomus dorsalis,2.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CALANOIDS,Calanoid copepodid,4.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CALANOIDS,Pseudodiaptomus forbesi adult,1.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CALANOIDS,Sinocalanus doerrii adult,1.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CALANOIDS,Skistodiaptomus pallidus,1.0,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CLADOCERA,Bosmina,4,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CLADOCERA,Chydorus,1,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,CLADOCERA,Simocephalus,3,1.0,30,14,30.0,7
DI_SAV_2,2018-12-18,12:45,HARPACTICOIDS,Harpacticoids,6,1.0,30,14,30.0,7
