sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
USGS_5,2018-12-17,15:00,MICROZOOPLANKTON & NAUPLII,Rotifers,35.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,324.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CYCLOPOIDS,Cyclopoid copepodid,74.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CYCLOPOIDS,Eucyclops,1.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CYCLOPOIDS,Limnoithona tetraspina,1.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CALANOIDS,Calanoid copepodid,69.0,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Alona,1,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Bosmina,24,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Camptocercus,1,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Ceriodaphnia,5,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Chydorus,40,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,CLADOCERA,Disparalona,3,1.0,39,17,39.0,2
USGS_5,2018-12-17,15:00,HARPACTICOIDS,Harpacticoids,1,1.0,39,17,39.0,2
