"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH_SAV_1",2017-05-23,"13:10","MICROZOOPLANKTON","Rotifers",135,1,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","MICROZOOPLANKTON","Barnacles",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","MICROZOOPLANKTON","Copepod nauplii",159,1,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","MICROZOOPLANKTON","Ostracods",12,1,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Cyclopoid adult",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Cyclopoid copepodid",30,1,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Diacyclops thomasi",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Ectocyclops phaleratus",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Eucyclops prionophorus",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Limnoithona copepodid",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Limnoithona sinensis",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Limnoithona spp.",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Limnoithona tetraspina",0,0,65,1.1,65,1.1
"LH_SAV_1",2017-05-23,"13:10","CYCLOPOIDS","Mesocyclops edax",0,0,65,1.1,65,1.1
