sample,date,time,category,taxon,count,subsamples,v1_ml,sub1_ml,v2_ml,sub2_ml
FI-WAT-2,1/11/2018,13:54,MICROZOOPLANKTON,Rotifers,310,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,MICROZOOPLANKTON,Barnacles,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,MICROZOOPLANKTON,Copepod nauplii,305,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,MICROZOOPLANKTON,Ostracods,7,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Acanthocyclops vernalis adult,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Acanthocyclops vernalis copepodid,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Cyclopoid adult,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Cyclopoid copepodid,41,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Diacyclops thomasi,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Ectocyclops phaleratus,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Eucyclops sp.,1,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Limnoithona copepodid,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Limnoithona sinensis,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Limnoithona spp.,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Limnoithona tetraspina,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Macrocyclops albidus,1,1,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Mesocyclops edax,0,0,55,3.0,55,1.0
FI-WAT-2,1/11/2018,13:54,CYCLOPOIDS,Microcyclops rubellus,5,1,55,3.0,55,1.0
