sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_SAV_1,2018-07-05,12:15,MICROZOOPLANKTON & NAUPLII,Rotifers,30.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,268.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,MICROZOOPLANKTON & NAUPLII,Ostracods,8.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CYCLOPOIDS,Cyclopoid copepodid,23.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CYCLOPOIDS,Macrocyclops albidus,2.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CYCLOPOIDS,Microcyclops rubellus,4.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CALANOIDS,Calanoid copepodid,142.0,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CLADOCERA,Bosmina,5,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CLADOCERA,Ceriodaphnia,2,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CLADOCERA,Chydorus,1,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CLADOCERA,Diaphanosoma,23,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,CLADOCERA,Simocephalus,1,1.0,58,4.9,58.0,0.6
FI_SAV_1,2018-07-05,12:15,HARPACTICOIDS,Harpacticoids,1,1.0,58,4.9,58.0,0.6
