sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
USGS_5,4/10/2018,16:08,MICROZOOPLANKTON & NAUPLII,Rotifers,37,1,39,2,39,1
USGS_5,4/10/2018,16:08,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,451,1,39,2,39,1
USGS_5,4/10/2018,16:08,MICROZOOPLANKTON & NAUPLII,Ostracods,2,1,39,2,39,1
USGS_5,4/10/2018,16:08,CYCLOPOIDS,Cyclopoid copepodid,25,1,39,2,39,1
USGS_5,4/10/2018,16:08,CYCLOPOIDS,Diacyclops thomasi,1,1,39,2,39,1
USGS_5,4/10/2018,16:08,CALANOIDS,Calanoid copepodid,146,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Bosmina,3,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Chydorus,19,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Diaphanosoma,1,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Graptoleberis,2,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Picripleuroxus,2,1,39,2,39,1
USGS_5,4/10/2018,16:08,CLADOCERA,Sida,1,1,39,2,39,1
