sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_WAT_1,2018-04-17,19:05,MICROZOOPLANKTON & NAUPLII,Rotifers,57,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,281,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,MICROZOOPLANKTON & NAUPLII,Ostracods,13,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CYCLOPOIDS,Cyclopoid adult,4,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CYCLOPOIDS,Cyclopoid copepodid,42,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CYCLOPOIDS,Eucyclops pectinifer,6,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CALANOIDS,Calanoid copepodid,11,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CALANOIDS,Eurytemora affinis adult,12,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Alonella,1,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Bosmina,31,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Ceriodaphnia,1,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Chydorus,77,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Eurycercus,2,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Graptoleberis,17,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Picripleuroxus,7,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Sida,2,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,CLADOCERA,Simocephalus,3,1.0,43,2,43.0,5
DI_WAT_1,2018-04-17,19:05,HARPACTICOIDS,Harpacticoids,26,1.0,43,2,43.0,5
