sample,date,time,category,taxon,count,subsamples,v1_ml,sub1_ml,v2_ml,sub2_ml
DI-SAV-2,11/28/2017,11:20,MICROZOOPLANKTON,Rotifers,60,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,MICROZOOPLANKTON,Barnacles,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,MICROZOOPLANKTON,Copepod nauplii,262,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,MICROZOOPLANKTON,Ostracods,20,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Acanthocyclops vernalis adult,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Acanthocyclops vernalis copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Cyclopoid adult,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Cyclopoid copepodid,74,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Diacyclops thomasi,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Ectocyclops phaleratus,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Eucyclops sp.,1,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Limnoithona copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Limnoithona sinensis,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Limnoithona spp.,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Limnoithona tetraspina,11,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Mesocyclops edax,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Microcyclops rubellus,6,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Monospilus,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Oithona copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Oithona davisae,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Oithona similis,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Oithona spp.,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Paracyclops chiltoni,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CYCLOPOIDS,Paracyclops poppei,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Acartia copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Acartia spp.,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Acartiella copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Acartiella sinensis,2,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Calanoid copepodid,20,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Diaptomus copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Diaptomus spp.,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Eurytemora affinis adult,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Eurytemora affinis copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Osphranticum copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Osphranticum labronectum,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Pseudodiaptomus forbesi adult,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Pseudodiaptomus forbesi copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Sinocalanus doerrii adult,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Sinocalanus doerrii copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Skistodiaptomus pallidus,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Tortanus copepodid,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CALANOIDS,Tortanus spp.,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Alona,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Alonella,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Bosmina,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Camptocercus,1,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Ceriodaphnia,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Chydorus,93,1,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Daphnia,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Diaphanosoma,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Disparalona,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Eurycercus,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Graptoleberis,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Ilyocryptus,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Kurzia,0,0,83,20.0,83,9.0
DI-SAV-2,11/28/2017,11:20,CLADOCERA,Leydigia,0,0,83,20.0,83,9.0
