sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_SAV_1,2018-12-17,13:52,MICROZOOPLANKTON & NAUPLII,Rotifers,92.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,328.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Acanthocyclops vernalis adult,1.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Cyclopoid copepodid,42.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Eucyclops,1.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Limnoithona tetraspina,1.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Macrocyclops albidus,1.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CYCLOPOIDS,Microcyclops rubellus,3.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CALANOIDS,Calanoid copepodid,6.0,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Alona,1,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Alonella,2,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Bosmina,3,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Camptocercus,4,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Ceriodaphnia,5,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Chydorus,137,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Graptoleberis,11,1.0,31,2.5,31.0,2.5
LH_SAV_1,2018-12-17,13:52,CLADOCERA,Picripleuroxus,1,1.0,31,2.5,31.0,2.5
