sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_2,2018-09-17,16:15,MICROZOOPLANKTON & NAUPLII,Rotifers,105.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,296.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,MICROZOOPLANKTON & NAUPLII,Ostracods,10.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CYCLOPOIDS,Acanthocyclops vernalis adult,1.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CYCLOPOIDS,Cyclopoid copepodid,21.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CYCLOPOIDS,Limnoithona tetraspina,1.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CYCLOPOIDS,Microcyclops rubellus,2.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CALANOIDS,Calanoid copepodid,226.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CALANOIDS,Pseudodiaptomus forbesi adult,5.0,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CLADOCERA,Alona,1,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CLADOCERA,Bosmina,4,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CLADOCERA,Ceriodaphnia,3,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CLADOCERA,Diaphanosoma,2,1.0,54,1.5,54.0,0.7
LH_WAT_2,2018-09-17,16:15,CLADOCERA,Simocephalus,1,1.0,54,1.5,54.0,0.7
