sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_2,2018-12-17,14:42,MICROZOOPLANKTON & NAUPLII,Rotifers,29.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,277.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,MICROZOOPLANKTON & NAUPLII,Ostracods,3.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Acanthocyclops vernalis adult,1.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Cyclopoid copepodid,57.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Diacyclops thomasi,2.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Eucyclops,1.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Limnoithona tetraspina,2.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CYCLOPOIDS,Macrocyclops albidus,2.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CALANOIDS,Calanoid copepodid,49.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CALANOIDS,Pseudodiaptomus forbesi adult,2.0,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Alona,1,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Alonella,2,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Bosmina,6,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Ceriodaphnia,5,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Chydorus,63,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Diaphanosoma,3,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Graptoleberis,1,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Moina,1,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,CLADOCERA,Picripleuroxus,1,1.0,38,14,38.0,2
LH_WAT_2,2018-12-17,14:42,HARPACTICOIDS,Harpacticoids,2,1.0,38,14,38.0,2
