sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_WAT_1,2018-12-17,12:54,MICROZOOPLANKTON & NAUPLII,Rotifers,79.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,258.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CYCLOPOIDS,Cyclopoid copepodid,75.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CYCLOPOIDS,Limnoithona tetraspina,5.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CALANOIDS,Calanoid copepodid,47.0,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Alona,6,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Alonella,6,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Bosmina,7,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Camptocercus,1,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Ceriodaphnia,3,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Chydorus,46,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Eurycercus,2,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,CLADOCERA,Simocephalus,2,1.0,52,39,52.0,4
FI_WAT_1,2018-12-17,12:54,HARPACTICOIDS,Harpacticoids,24,1.0,52,39,52.0,4
