sample,date,time,category,taxon,count,subsamples,v1_ml,sub1_ml,v2_ml,sub2_ml
FI-WAT-2,10/30/2017,15:58,MICROZOOPLANKTON,Rotifers,33,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,MICROZOOPLANKTON,Barnacles,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,MICROZOOPLANKTON,Copepod nauplii,305,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,MICROZOOPLANKTON,Ostracods,4,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Acanthocyclops vernalis adult,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Acanthocyclops vernalis copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Cyclopoid adult,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Cyclopoid copepodid,20,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Diacyclops thomasi,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Ectocyclops phaleratus,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Eucyclops pectinifer,1,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Limnoithona copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Limnoithona sinensis,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Limnoithona spp.,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Limnoithona tetraspina,5,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Macrocyclops albidus,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Mesocyclops edax,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Microcyclops rubellus,5,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Monospilus,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Oithona copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Oithona davisae,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Oithona similis,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Oithona spp.,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CYCLOPOIDS,Paracyclops sp.,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Acartia copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Acartia spp.,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Acartiella copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Acartiella sinensis,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Calanoid copepodid,159,1,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Diaptomus copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Diaptomus spp.,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Eurytemora affinis adult,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Eurytemora affinis copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Osphranticum copepodid,0,0,45,0.5,45,0.2
FI-WAT-2,10/30/2017,15:58,CALANOIDS,Osphranticum labronectum,0,0,45,0.5,45,0.2
