sample,date,time,category,taxon,count,subsamples,v1_ml,sub1_ml,v2_ml,sub2_ml
DI-WAT-1,7/31/2017,8:13,MICROZOOPLANKTON,Rotifers,37,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,MICROZOOPLANKTON,Barnacles,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,MICROZOOPLANKTON,Copepod nauplii,295,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,MICROZOOPLANKTON,Ostracods,4,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Acanthocyclops vernalis adult,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Acanthocyclops vernalis copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Cyclopoid adult,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Cyclopoid copepodid,60,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Diacyclops thomasi,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Ectocyclops phaleratus,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Eucyclops spp.,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Limnoithona copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Limnoithona sinensis,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Limnoithona spp.,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Limnoithona tetraspina,8,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Mesocyclops edax,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Microcyclops rubellus,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Monospilus,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Oithona copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Oithona davisae,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Oithona similis,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Oithona spp.,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Paracyclops chiltoni,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CYCLOPOIDS,Paracyclops poppei,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Acartia copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Acartia spp.,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Acartiella copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Acartiella sinensis,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Calanoid adult,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Calanoid copepodid,103,1,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Diaptomus copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Diaptomus spp.,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Eurytemora affinis adult,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Eurytemora affinis copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Osphranticum copepodid,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Osphranticum labronectum,0,0,66,8,66,3
DI-WAT-1,7/31/2017,8:13,CALANOIDS,Pseudodiaptomus forbesi adult,3,1,66,8,66,3
