sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_1,2018-06-05,11:45,MICROZOOPLANKTON & NAUPLII,Rotifers,36,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,311,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,MICROZOOPLANKTON & NAUPLII,Ostracods,2,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CYCLOPOIDS,Cyclopoid adult,1,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CYCLOPOIDS,Cyclopoid copepodid,56,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CYCLOPOIDS,Eucyclops pectinifer,1,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CYCLOPOIDS,Macrocyclops albidus,2,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CYCLOPOIDS,Microcyclops rubellus,2,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CALANOIDS,Calanoid copepodid,37,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CALANOIDS,Eurytemora affinis adult,2,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CALANOIDS,Pseudodiaptomus forbesi adult,13,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Alona,18,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Alonella,51,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Bosmina,1,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Camptocercus,3,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Chydorus,23,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Graptoleberis,1,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,CLADOCERA,Monospilus,4,1.0,54,0.4,54.0,0.4
FC_SAV_1,2018-06-05,11:45,HARPACTICOIDS,Harpacticoids,8,1.0,54,0.4,54.0,0.4
