"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI-SAV-1",2017-08-02,"16:24","MICROZOOPLANKTON","Rotifers",73,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","MICROZOOPLANKTON","Barnacles",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","MICROZOOPLANKTON","Copepod nauplii",237,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","MICROZOOPLANKTON","Ostracods",35,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Cyclopoid adult",1,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Cyclopoid copepodid",41,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Diacyclops thomasi",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Ectocyclops phaleratus",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Eucyclops prionophorus",4,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Limnoithona copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Limnoithona sinensis",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Limnoithona spp.",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Limnoithona tetraspina",1,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Macrocyclops albidus",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Mesocyclops edax",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Microcyclops spp.",3,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Monospilus",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Oithona copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Oithona davisae",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Oithona similis",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Oithona spp.",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CYCLOPOIDS","Paracyclops chiltoni",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Acartia copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Acartia spp.",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Acartiella copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Acartiella sinensis",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Calanoid copepodid",142,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Diaptomus copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Diaptomus spp.",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Eurytemora affinis adult",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Eurytemora affinis copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Osphranticum copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Osphranticum labronectum",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Pseudodiaptomus forbesi adult",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Sinocalanus doerrii adult",1,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Sinocalanus doerrii copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Skistodiaptomus pallidus",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Tortanus copepodid",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CALANOIDS","Tortanus spp.",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Alona",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Alonella",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Bosmina",4,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Camptocercus",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Ceriodaphnia",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Chydorus",4,1,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Daphnia",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Diaphanosoma",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Disparalona",0,0,86,1.6,86,1.5
"FI-SAV-1",2017-08-02,"16:24","CLADOCERA","Eurycercus",0,0,86,1.6,86,1.5
