sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_SAV_2,2018-09-17,18:00,MICROZOOPLANKTON & NAUPLII,Rotifers,57.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,309.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CYCLOPOIDS,Cyclopoid copepodid,46.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CYCLOPOIDS,Limnoithona tetraspina,7.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CALANOIDS,Calanoid copepodid,97.0,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CLADOCERA,Alonella,10,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CLADOCERA,Bosmina,6,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CLADOCERA,Ceriodaphnia,7,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CLADOCERA,Chydorus,35,1.0,45,2,45.0,1
FI_SAV_2,2018-09-17,18:00,CLADOCERA,Diaphanosoma,5,1.0,45,2,45.0,1
