sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_2,2018-12-18,14:15,MICROZOOPLANKTON & NAUPLII,Rotifers,36,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,264,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,MICROZOOPLANKTON & NAUPLII,Ostracods,1,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CYCLOPOIDS,Cyclopoid copepodid,72,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CYCLOPOIDS,Eucyclops pectinifer,1,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CYCLOPOIDS,Limnoithona tetraspina,19,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CYCLOPOIDS,Microcyclops rubellus,2,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CALANOIDS,Calanoid copepodid,22,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CALANOIDS,Pseudodiaptomus forbesi adult,1,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CALANOIDS,Sinocalanus doerrii adult,1,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CLADOCERA,Bosmina,2,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,CLADOCERA,Chydorus,5,1.0,31,1,31.0,0.6
FC_SAV_2,2018-12-18,14:15,HARPACTICOIDS,Harpacticoids,1,1.0,31,1,31.0,0.6
