sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_WAT_1,2018-08-07,15:55,MICROZOOPLANKTON & NAUPLII,Rotifers,20.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,338.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,MICROZOOPLANKTON & NAUPLII,Ostracods,26.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CYCLOPOIDS,Cyclopoid copepodid,9.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CYCLOPOIDS,Limnoithona tetraspina,7.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CALANOIDS,Calanoid copepodid,179.0,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CLADOCERA,Bosmina,12,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CLADOCERA,Ceriodaphnia,6,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CLADOCERA,Chydorus,2,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CLADOCERA,Diaphanosoma,29,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,CLADOCERA,Ilyocryptus,1,1.0,44,8,44.0,2
LH_WAT_1,2018-08-07,15:55,HARPACTICOIDS,Harpacticoids,2,1.0,44,8,44.0,2
