sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_SAV_2,2018-07-05,13:25,MICROZOOPLANKTON & NAUPLII,Rotifers,75,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,263,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,MICROZOOPLANKTON & NAUPLII,Ostracods,17,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CYCLOPOIDS,Cyclopoid copepodid,32,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CYCLOPOIDS,Microcyclops rubellus,7,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CALANOIDS,Calanoid copepodid,31,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CALANOIDS,Pseudodiaptomus forbesi adult,6,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CALANOIDS,Sinocalanus doerrii adult,1,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CLADOCERA,Ceriodaphnia,9,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CLADOCERA,Chydorus,6,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CLADOCERA,Daphnia,1,1.0,52,2.6,52.0,0.8
FI_SAV_2,2018-07-05,13:25,CLADOCERA,Simocephalus,1,1.0,52,2.6,52.0,0.8
