sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_WAT_2,2018-09-17,18:10,MICROZOOPLANKTON & NAUPLII,Rotifers,70.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,300.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CYCLOPOIDS,Cyclopoid adult,4.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CYCLOPOIDS,Cyclopoid copepodid,40.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CYCLOPOIDS,Limnoithona tetraspina,9.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CALANOIDS,Calanoid copepodid,88.0,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Alonella,18,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Bosmina,4,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Ceriodaphnia,6,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Chydorus,32,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Diaphanosoma,3,1.0,27,1,27.0,0.5
FI_WAT_2,2018-09-17,18:10,CLADOCERA,Sida,1,1.0,27,1,27.0,0.5
