sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_WAT_2,2018-03-14,16:35,MICROZOOPLANKTON & NAUPLII,Rotifers,95.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,257.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CYCLOPOIDS,Cyclopoid copepodid,81.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CYCLOPOIDS,Diacyclops thomasi,11.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CALANOIDS,Calanoid copepodid,38.0,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Bosmina,45,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Camptocercus,1,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Ceriodaphnia,3,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Chydorus,35,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Picripleuroxus,5,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,CLADOCERA,Simocephalus,2,1.0,41,6,41.0,2
DI_WAT_2,2018-03-14,16:35,HARPACTICOIDS,Harpacticoids,10,1.0,41,6,41.0,2
