sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
USGS_8,2018-06-06,13:00,MICROZOOPLANKTON & NAUPLII,Rotifers,7.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,328.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CYCLOPOIDS,Cyclopoid copepodid,15.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CALANOIDS,Calanoid copepodid,206.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CALANOIDS,Pseudodiaptomus forbesi adult,13.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CALANOIDS,Sinocalanus doerrii adult,7.0,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Alonella,3,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Anchistropus,1,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Bosmina,4,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Camptocercus,1,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Ceriodaphnia,5,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,CLADOCERA,Graptoleberis,6,1.0,24,2.2,24.0,0.3
USGS_8,2018-06-06,13:00,HARPACTICOIDS,Harpacticoids,3,1.0,24,2.2,24.0,0.3
