"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI_SAV_1",2017-06-07,"13:10","MICROZOOPLANKTON","Rotifers",72,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","MICROZOOPLANKTON","Barnacles",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","MICROZOOPLANKTON","Copepod nauplii",223,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","MICROZOOPLANKTON","Ostracods",9,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Acanthocyclops vernalis adult",6,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Cyclopoid adult",12,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Cyclopoid copepodid",126,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Diacyclops thomasi",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Ectocyclops phaleratus",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Eucyclops pectinifer",9,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Limnoithona copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Limnoithona sinensis",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Limnoithona spp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Limnoithona tetraspina",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Mesocyclops edax",4,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Microcyclops spp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Monospilus",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Oithona copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Oithona davisae",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Oithona similis",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Oithona spp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CYCLOPOIDS","Paracyclops sp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Acartia copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Acartia spp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Acartiella copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Acartiella sinensis",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Calanoid copepodid",3,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Diaptomus copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Diaptomus spp.",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Eurytemora affinis adult",1,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Eurytemora affinis copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Osphranticum copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Osphranticum labronectum",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Pseudodiaptomus forbesi adult",5,1,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,78,0.5,78,0.25
"DI_SAV_1",2017-06-07,"13:10","CALANOIDS","Sinocalanus doerrii adult",0,0,78,0.5,78,0.25
