sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_SAV_1,2018-07-05,10:55,MICROZOOPLANKTON & NAUPLII,Rotifers,94.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,258.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CYCLOPOIDS,Cyclopoid copepodid,38.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CYCLOPOIDS,Limnoithona tetraspina,4.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CALANOIDS,Calanoid copepodid,108.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CALANOIDS,Pseudodiaptomus forbesi adult,2.0,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Alona,4,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Alonella,2,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Bosmina,29,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Ceriodaphnia,2,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Chydorus,8,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,CLADOCERA,Diaphanosoma,3,1.0,34,19,34.0,0.8
LH_SAV_1,2018-07-05,10:55,HARPACTICOIDS,Harpacticoids,2,1.0,34,19,34.0,0.8
