sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_WAT_2,2018-04-17,19:40,MICROZOOPLANKTON & NAUPLII,Rotifers,35,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,258,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,MICROZOOPLANKTON & NAUPLII,Ostracods,16,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CYCLOPOIDS,Acanthocyclops vernalis adult,9,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CYCLOPOIDS,Cyclopoid copepodid,69,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CYCLOPOIDS,Diacyclops thomasi,4,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CALANOIDS,Calanoid copepodid,18,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CALANOIDS,Eurytemora affinis adult,6,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CALANOIDS,Pseudodiaptomus forbesi adult,1,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Alona,7,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Bosmina,116,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Camptocercus,2,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Ceriodaphnia,12,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Chydorus,50,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Daphnia,1,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,CLADOCERA,Eurycercus,6,1.0,29,9,29.0,9
DI_WAT_2,2018-04-17,19:40,HARPACTICOIDS,Harpacticoids,26,1.0,29,9,29.0,9
