sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_WAT_1,2018-09-18,17:08,MICROZOOPLANKTON & NAUPLII,Rotifers,53,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,333,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,MICROZOOPLANKTON & NAUPLII,Ostracods,2,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CYCLOPOIDS,Acanthocyclops vernalis adult,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CYCLOPOIDS,Cyclopoid adult,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CYCLOPOIDS,Cyclopoid copepodid,71,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CYCLOPOIDS,Limnoithona tetraspina,19,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CYCLOPOIDS,Microcyclops rubellus,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CALANOIDS,Calanoid copepodid,18,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CALANOIDS,Pseudodiaptomus forbesi adult,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Alonella,4,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Bosmina,12,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Camptocercus,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Ceriodaphnia,1,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Chydorus,2,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,CLADOCERA,Simocephalus,2,1.0,40,7,40.0,4
FC_WAT_1,2018-09-18,17:08,HARPACTICOIDS,Harpacticoids,1,1.0,40,7,40.0,4
