sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_WAT_2,2018-04-10,14:15,MICROZOOPLANKTON & NAUPLII,Rotifers,28.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,462.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CYCLOPOIDS,Cyclopoid copepodid,25.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CYCLOPOIDS,Diacyclops thomasi,4.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CALANOIDS,Calanoid copepodid,155.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CALANOIDS,Eurytemora affinis adult,4.0,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Alona,1,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Bosmina,3,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Chydorus,27,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Graptoleberis,1,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Pleuroxus,1,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,CLADOCERA,Simocephalus,3,1.0,38,3,38.0,2
FI_WAT_2,2018-04-10,14:15,HARPACTICOIDS,Harpacticoids,1,1.0,38,3,38.0,2
