sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_WAT_1,2018-03-14,15:25,MICROZOOPLANKTON & NAUPLII,Rotifers,135.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,196.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,MICROZOOPLANKTON & NAUPLII,Ostracods,4.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CYCLOPOIDS,Cyclopoid copepodid,37.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CYCLOPOIDS,Diacyclops thomasi,3.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CALANOIDS,Calanoid copepodid,37.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CALANOIDS,Eurytemora affinis adult,1.0,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CLADOCERA,Bosmina,39,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CLADOCERA,Chydorus,73,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CLADOCERA,Graptoleberis,11,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,CLADOCERA,Picripleuroxus,1,1.0,26,7,26.0,2.5
DI_WAT_1,2018-03-14,15:25,HARPACTICOIDS,Harpacticoids,3,1.0,26,7,26.0,2.5
