sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_SAV_1,2018-10-16,15:00,MICROZOOPLANKTON & NAUPLII,Rotifers,70.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,219.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,MICROZOOPLANKTON & NAUPLII,Ostracods,16.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Acanthocyclops vernalis adult,8.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Cyclopoid copepodid,108.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Eucyclops,10.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Limnoithona tetraspina,2.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Mesocyclops edax,1.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CYCLOPOIDS,Microcyclops rubellus,15.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CALANOIDS,Calanoid copepodid,26.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CALANOIDS,Pseudodiaptomus forbesi adult,11.0,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Alona,2,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Alonella,2,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Camptocercus,12,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Ceriodaphnia,2,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Chydorus,52,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Diaphanosoma,1,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Eurycercus,7,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Graptoleberis,2,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Pleuroxus,1,1.0,34,3,34.0,1
LH_SAV_1,2018-10-16,15:00,CLADOCERA,Simocephalus,1,1.0,34,3,34.0,1
