sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_WAT_2,2018-06-06,12:41,MICROZOOPLANKTON & NAUPLII,Rotifers,40.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,323.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,MICROZOOPLANKTON & NAUPLII,Ostracods,2.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CYCLOPOIDS,Cyclopoid copepodid,26.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CYCLOPOIDS,Eucyclops pectinifer,7.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CYCLOPOIDS,Microcyclops rubellus,7.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CALANOIDS,Calanoid copepodid,84.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CALANOIDS,Pseudodiaptomus forbesi adult,62.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CALANOIDS,Sinocalanus doerrii adult,5.0,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CLADOCERA,Alonella,24,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CLADOCERA,Camptocercus,3,1.0,67,2.7,67.0,0.9
FI_WAT_2,2018-06-06,12:41,CLADOCERA,Graptoleberis,2,1.0,67,2.7,67.0,0.9
