sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
LH_SAV_2,2018-03-12,14:45,MICROZOOPLANKTON & NAUPLII,Rotifers,58.0,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,340.0,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CYCLOPOIDS,Cyclopoid copepodid,69.0,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CALANOIDS,Calanoid copepodid,79.0,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CALANOIDS,Sinocalanus doerrii adult,1.0,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Alona,2,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Bosmina,31,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Ceriodaphnia,1,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Chydorus,16,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Graptoleberis,2,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Ilyocryptus,1,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Monospilus,1,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,CLADOCERA,Picripleuroxus,1,1.0,32.0,17,32.0,2
LH_SAV_2,2018-03-12,14:45,HARPACTICOIDS,Harpacticoids,1,1.0,32.0,17,32.0,2
