sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FI_SAV_2,2018-03-12,15:55,MICROZOOPLANKTON & NAUPLII,Rotifers,67.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,283.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,MICROZOOPLANKTON & NAUPLII,Ostracods,4.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CYCLOPOIDS,Cyclopoid copepodid,63.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CYCLOPOIDS,Diacyclops thomasi,2.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CALANOIDS,Calanoid copepodid,59.0,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Alona,2,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Bosmina,5,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Camptocercus,1,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Chydorus,69,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Graptoleberis,2,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Ilyocryptus,2,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,CLADOCERA,Simocephalus,1,1.0,33,15,33.0,1
FI_SAV_2,2018-03-12,15:55,HARPACTICOIDS,Harpacticoids,1,1.0,33,15,33.0,1
