sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
FC_SAV_2,2018-10-17,14:53,MICROZOOPLANKTON & NAUPLII,Rotifers,6,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,118,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CYCLOPOIDS,Acanthocyclops vernalis adult,2,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CYCLOPOIDS,Cyclopoid copepodid,13,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CYCLOPOIDS,Eucyclops,1,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CYCLOPOIDS,Microcyclops rubellus,1,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CALANOIDS,Calanoid copepodid,3,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CALANOIDS,Pseudodiaptomus forbesi adult,61,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CLADOCERA,Alonella,7,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CLADOCERA,Chydorus,4,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CLADOCERA,Sida,1,1.0,103,3.1,103.0,3.1
FC_SAV_2,2018-10-17,14:53,CLADOCERA,Simocephalus,4,1.0,103,3.1,103.0,3.1
