"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2018-01-11,"11:10","MICROZOOPLANKTON","Rotifers",170,1,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","MICROZOOPLANKTON","Barnacles",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","MICROZOOPLANKTON","Copepod nauplii",148,1,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","MICROZOOPLANKTON","Ostracods",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Cyclopoid adult",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Cyclopoid copepodid",47,1,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Diacyclops thomasi",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Ectocyclops phaleratus",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Eucyclops spp.",3,1,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Limnoithona copepodid",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Limnoithona sinensis",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Limnoithona spp.",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Limnoithona tetraspina",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Mesocyclops edax",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Microcyclops rubellus",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Monospilus",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Oithona copepodid",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Oithona davisae",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Oithona similis",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Oithona spp.",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CYCLOPOIDS","Paracyclops sp.",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CALANOIDS","Acartia copepodid",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CALANOIDS","Acartia spp.",0,0,54,12,54,2
"LH-WAT-1",2018-01-11,"11:10","CALANOIDS","Acartiella copepodid",0,0,54,12,54,2
