"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2017-08-28,"12:45","MICROZOOPLANKTON","Rotifers",61,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","MICROZOOPLANKTON","Barnacles",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","MICROZOOPLANKTON","Copepod nauplii",278,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","MICROZOOPLANKTON","Ostracods",6,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Acanthocyclops vernalis adult",1,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Cyclopoid adult",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Cyclopoid copepodid",53,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Diacyclops thomasi",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Ectocyclops phaleratus",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Eucyclops",6,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Limnoithona copepodid",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Limnoithona sinensis",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Limnoithona spp.",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Limnoithona tetraspina",14,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Mesocyclops edax",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Microcyclops rubellus",1,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Monospilus",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Oithona copepodid",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Oithona davisae",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Oithona similis",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Oithona spp.",0,0,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CYCLOPOIDS","Paracyclops",9,1,67,7.1,67,1.5
"LH-WAT-1",2017-08-28,"12:45","CALANOIDS","Acartia copepodid",0,0,67,7.1,67,1.5
