"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-1",2018-02-08,"10:33","MICROZOOPLANKTON","Rotifers",70,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MICROZOOPLANKTON","Barnacles",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MICROZOOPLANKTON","Copepod nauplii",220,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MICROZOOPLANKTON","Ostracods",15,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Acanthocyclops vernalis adult",2,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Cyclopoid adult",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Cyclopoid copepodid",27,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Diacyclops thomasi",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Ectocyclops phaleratus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Eucyclops prionophorus",1,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Limnoithona copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Limnoithona sinensis",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Limnoithona spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Limnoithona tetraspina",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Macrocyclops albidus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Mesocyclops edax",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Microcyclops rubellus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Monospilus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Oithona copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Oithona davisae",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Oithona similis",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Oithona spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CYCLOPOIDS","Paracyclops sp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Acartia copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Acartia spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Acartiella copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Acartiella sinensis",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Arctodiaptomus dorsalis",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Calanoid copepodid",15,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Diaptomus copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Diaptomus spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Eurytemora affinis adult",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Eurytemora affinis copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Leptodiaptomus siciloides",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Osphranticum copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Osphranticum labronectum",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Pseudodiaptomus forbesi adult",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Sinocalanus doerrii adult",2,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Sinocalanus doerrii copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Skistodiaptomus pallidus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CALANOIDS","Tortanus copepodid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Alona",4,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Alonella",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Bosmina",5,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Camptocercus",11,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Ceriodaphnia",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Chydorus",112,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Daphnia",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Diaphanosoma",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Disparalona",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Eurycercus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Graptoleberis",3,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Ilyocryptus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Kurzia",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Leydigia",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Macrothrix",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Moina",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Monospilus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Picripleuroxus",21,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Pleuroxus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Pseudochydorus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Scaphloberis",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Sida",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Simocephalus",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","CLADOCERA","Immature Cladoceran",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","HARPACTICOIDS","HARPACTICOIDS",5,1,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Americorophium",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Annelid",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Baby Clam",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Baby snail",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Clam",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Corophium spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Cumacean",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Fish",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Fish eggs",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Gammarus spp.",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Insect larvae",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Isopod",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Larval Fish",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Mysids",0,0,44,44,44,17
"LH-WAT-1",2018-02-08,"10:33","MACROZOOPLANKTON","Shrimp",0,0,44,44,44,17
