"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI_WAT_2",2017-06-07,"11:55","MICROZOOPLANKTON","Rotifers",57,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MICROZOOPLANKTON","Barnacles",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MICROZOOPLANKTON","Copepod nauplii",276,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MICROZOOPLANKTON","Ostracods",4,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Cyclopoid adult",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Cyclopoid copepodid",32,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Diacyclops thomasi",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Ectocyclops phaleratus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Eucyclops prionophorus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Limnoithona copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Limnoithona sinensis",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Limnoithona spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Limnoithona tetraspina",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Mesocyclops edax",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Microcyclops rubellus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Monospilus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Oithona copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Oithona davisae",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Oithona similis",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Oithona spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CYCLOPOIDS","Paracyclops sp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Acartia copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Acartia spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Acartiella copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Acartiella sinensis",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Calanoid copepodid",68,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Diaptomus copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Diaptomus spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Eurytemora affinis adult",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Eurytemora affinis copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Osphranticum copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Osphranticum labronectum",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Pseudodiaptomus forbesi adult",45,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Sinocalanus doerrii adult",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Sinocalanus doerrii copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Skistodiaptomus pallidus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Tortanus copepodid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CALANOIDS","Tortanus spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Alona",2,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Alonella",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Bosmina",54,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Camptocercus",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Ceriodaphnia",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Chydorus",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Daphnia",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Diaphanosoma",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Disparalona",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Eurycercus",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Graptoleberis",1,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Ilyocryptus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Kurzia",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Leydigia",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Macrothrix",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Moina",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Monospilus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Picripleuroxus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Pleuroxus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Scaphloberis",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Sida",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","CLADOCERA","Simocephalus",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","HARPACTICOIDS","HARPACTICOIDS",4,1,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Americorophium",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Annelid",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Baby Clam",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Baby snail",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Clam",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Corophium spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Cumacean",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Fish",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Fish eggs",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Gammarus spp.",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Insect larvae",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Isopod",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Larval Fish",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Mysids",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Shrimp",0,0,55,2.5,55,1.5
"DI_WAT_2",2017-06-07,"11:55","MACROZOOPLANKTON","Snail",0,0,55,2.5,55,1.5
