"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI-SAV-1",2018-01-11,"13:20","MICROZOOPLANKTON","Rotifers",229,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","MICROZOOPLANKTON","Barnacles",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","MICROZOOPLANKTON","Copepod nauplii",272,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","MICROZOOPLANKTON","Ostracods",2,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Cyclopoid adult",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Cyclopoid copepodid",54,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Diacyclops thomasi",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Ectocyclops phaleratus",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Ergasilus sp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Eucyclops prionophorus",5,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Limnoithona copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Limnoithona sinensis",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Limnoithona spp.",2,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Limnoithona tetraspina",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Macrocyclops sp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Mesocyclops edax",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Microcyclops rubellus",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Monospilus",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Oithona copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Oithona davisae",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Oithona similis",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Oithona spp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CYCLOPOIDS","Paracyclops spp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Acartia copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Acartia spp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Acartiella copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Acartiella sinensis",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Calanoid copepodid",73,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Diaptomus copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Diaptomus spp.",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Eurytemora affinis adult",1,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Eurytemora affinis copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Leptodiaptomus siciloides",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Osphranticum copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Osphranticum labronectum",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Pseudodiaptomus forbesi adult",1,1,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,39,11,39,3
"FI-SAV-1",2018-01-11,"13:20","CALANOIDS","Sinocalanus doerrii adult",0,0,39,11,39,3
