"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI_WAT_1",2017-05-23,"14:18","MICROZOOPLANKTON","Rotifers",34,1,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","MICROZOOPLANKTON","Barnacles",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","MICROZOOPLANKTON","Copepod nauplii",292,1,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","MICROZOOPLANKTON","Ostracods",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Acanthocyclops vernalis adult",3,1,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Cyclopoid adult",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Cyclopoid copepodid",59,1,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Diacyclops thomasi",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Ectocyclops phaleratus",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Eucyclops prionophorus",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Limnoithona copepodid",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Limnoithona sinensis",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Limnoithona spp.",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Limnoithona tetraspina",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Mesocyclops edax",0,0,48,3,48,1
"FI_WAT_1",2017-05-23,"14:18","CYCLOPOIDS","Microcyclops rubellus",0,0,48,3,48,1
