"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI_SAV_1",2017-05-23,"14:30","MICROZOOPLANKTON","Rotifers",129,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","MICROZOOPLANKTON","Barnacles",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","MICROZOOPLANKTON","Copepod nauplii",211,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","MICROZOOPLANKTON","Ostracods",6,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Acanthocyclops vernalis adult",2,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Cyclopoid adult",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Cyclopoid copepodid",83,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Diacyclops thomasi",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Ectocyclops phaleratus",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Eucyclops",1,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Limnoithona copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Limnoithona sinensis",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Limnoithona spp.",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Limnoithona tetraspina",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Mesocyclops edax",1,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Microcyclops rubellus",1,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Monospilus",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Oithona copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Oithona davisae",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Oithona similis",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Oithona spp.",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CYCLOPOIDS","Paracyclops fimbriatus",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Acartia copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Acartia spp.",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Acartiella copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Acartiella sinensis",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Calanoid copepodid",102,1,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Diaptomus copepodid",0,0,64,2,64,0.3
"FI_SAV_1",2017-05-23,"14:30","CALANOIDS","Diaptomus spp.",0,0,64,2,64,0.3
