"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI-SAV-2",2017-06-29,"09:25","MICROZOOPLANKTON","Rotifers",62,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","MICROZOOPLANKTON","Barnacles",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","MICROZOOPLANKTON","Copepod nauplii",252,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","MICROZOOPLANKTON","Ostracods",25,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Cyclopoid adult",3,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Cyclopoid copepodid",102,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Diacyclops thomasi",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Ectocyclops phaleratus",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Eucyclops agilis",1,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Limnoithona copepodid",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Limnoithona sinensis",2,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Limnoithona spp.",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Limnoithona tetraspina",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Mesocyclops edax",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Microcyclops rubellus",12,1,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Monospilus",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Oithona copepodid",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Oithona davisae",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Oithona similis",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Oithona spp.",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CYCLOPOIDS","Paracyclops poppei",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CALANOIDS","Acartia copepodid",0,0,212,11,212,2
"FI-SAV-2",2017-06-29,"09:25","CALANOIDS","Acartia spp.",0,0,212,11,212,2
