"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"FI-WAT-2",2017-08-02,"17:34","MICROZOOPLANKTON","Rotifers",33,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","MICROZOOPLANKTON","Barnacles",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","MICROZOOPLANKTON","Copepod nauplii",354,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","MICROZOOPLANKTON","Ostracods",17,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Cyclopoid adult",2,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Cyclopoid copepodid",29,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Diacyclops thomasi",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Ectocyclops phaleratus",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Eucyclops pectinifer",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Limnoithona copepodid",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Limnoithona sinensis",2,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Limnoithona spp.",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Limnoithona tetraspina",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Mesocyclops edax",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Microcyclops rubellus",1,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Monospilus dispar",31,1,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Oithona copepodid",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Oithona davisae",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Oithona similis",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Oithona spp.",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Paracyclops chiltoni",0,0,74,3.4,74,0.6
"FI-WAT-2",2017-08-02,"17:34","CYCLOPOIDS","Paracyclops poppei",0,0,74,3.4,74,0.6
