"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"DI-WAT-2",2017-11-28,"11:45","MICROZOOPLANKTON","Rotifers",60,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","MICROZOOPLANKTON","Barnacles",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","MICROZOOPLANKTON","Copepod nauplii",245,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","MICROZOOPLANKTON","Ostracods",3,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Acanthocyclops vernalis adult",1,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Cyclopoid adult",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Cyclopoid copepodid",104,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Diacyclops thomasi",1,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Ectocyclops phaleratus",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Eucyclops",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Limnoithona copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Limnoithona sinensis",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Limnoithona spp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Limnoithona tetraspina",40,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Mesocyclops edax",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Microcyclops rubellus",3,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Monospilus",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Oithona copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Oithona davisae",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Oithona similis",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Oithona spp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Paracyclops chiltoni",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Paracyclops sp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CYCLOPOIDS","Tropocyclops sp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Acartia copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Acartia spp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Acartiella copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Acartiella sinensis",1,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Calanoid copepodid",20,1,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Diaptomus copepodid",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Diaptomus spp.",0,0,40,NA,40,NA
"DI-WAT-2",2017-11-28,"11:45","CALANOIDS","Eurytemora affinis adult",0,0,40,NA,40,NA
