"sample","date","time","category","taxon","count","subsamples","v1_ml","sub1_ml","v2_ml","sub2_ml"
"LH-WAT-2",2017-11-30,"14:11","MICROZOOPLANKTON","Rotifers",114,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MICROZOOPLANKTON","Barnacles",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MICROZOOPLANKTON","Copepod nauplii",241,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MICROZOOPLANKTON","Ostracods",3,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Acanthocyclops vernalis adult",2,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Cyclopoid adult",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Cyclopoid copepodid",62,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Diacyclops thomasi",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Ectocyclops phaleratus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Eucyclops agilis",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Limnoithona copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Limnoithona sinensis",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Limnoithona spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Limnoithona tetraspina",9,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Mesocyclops edax",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Microcyclops rubellus",1,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Monospilus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Oithona copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Oithona davisae",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Oithona similis",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Oithona spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CYCLOPOIDS","Paracyclops sp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Acartia copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Acartia spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Acartiella copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Acartiella sinensis",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Calanoid copepodid",52,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Diaptomus copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Diaptomus spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Eurytemora affinis adult",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Eurytemora affinis copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Leptodiaptomus siciloides",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Osphranticum copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Osphranticum labronectum",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Pseudodiaptomus forbesi adult",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Sinocalanus doerrii adult",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Sinocalanus doerrii copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Skistodiaptomus pallidus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Tortanus copepodid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CALANOIDS","Tortanus spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Alona",3,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Alonella",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Bosmina",11,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Camptocercus",3,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Ceriodaphnia",7,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Chydorus",50,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Daphnia",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Diaphanosoma",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Disparalona",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Eurycercus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Graptoleberis",1,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Ilyocryptus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Kurzia",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Leydigia",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Macrothrix",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Moina",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Monospilus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Picripleuroxus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Pleuroxus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Scaphloberis",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Sida",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","CLADOCERA","Simocephalus",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","HARPACTICOIDS","HARPACTICOIDS",1,1,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Americorophium",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Annelid",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Baby Clam",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Baby snail",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Clam",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Corophium spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Cumacean",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Fish",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Fish eggs",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Gammarus spp.",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Insect larvae",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Isopod",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Larval Fish",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Mysids",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Shrimp",0,0,49,NA,49,NA
"LH-WAT-2",2017-11-30,"14:11","MACROZOOPLANKTON","Snail",0,0,49,NA,49,NA
